edinet_code,sec_code,doc_id,filer_name,period_end,submit_date,doc_description
E01726,6268,S100XTOY,ナブテスコ株式会社,2025-12-31,2026-03-25,有価証券報告書－第23期(2025/01/01－2025/12/31)
E35118,5871,S100XSRF,ＳＯＬＩＺＥ　Ｈｏｌｄｉｎｇｓ株式会社,2025-12-31,2026-03-25,有価証券報告書－第36期(2025/01/01－2025/12/31)
E00981,4565,S100XTYN,ネクセラファーマ株式会社,2025-12-31,2026-03-25,有価証券報告書－第36期(2025/01/01－2025/12/31)
E05183,4840,S100XU05,株式会社トライアイズ,2025-12-31,2026-03-25,有価証券報告書－第31期(2025/01/01－2025/12/31)
E03497,3064,S100XSYP,株式会社ＭｏｎｏｔａＲＯ,2025-12-31,2026-03-25,有価証券報告書－第26期(2025/01/01－2025/12/31)
E04515,9539,S100XTA9,京葉瓦斯株式会社,2025-12-31,2026-03-25,有価証券報告書－第141期(2025/01/01－2025/12/31)
E05036,4725,S100XSXA,株式会社ＣＡＣ　Ｈｏｌｄｉｎｇｓ,2025-12-31,2026-03-25,有価証券報告書－第60期(2025/01/01－2025/12/31)
E03517,3091,S100XT8X,株式会社ブロンコビリー,2025-12-31,2026-03-25,有価証券報告書－第44期(2025/01/01－2025/12/31)
E24994,6627,S100XTOJ,株式会社テラプローブ,2025-12-31,2026-03-25,有価証券報告書－第21期(2025/01/01－2025/12/31)
E02800,5015,S100XT5L,ビーピー・カストロール株式会社,2025-12-31,2026-03-25,有価証券報告書－第49期(2025/01/01－2025/12/31)
E02177,7244,S100XTYP,市光工業株式会社,2025-12-31,2026-03-25,有価証券報告書－第96期(2025/01/01－2025/12/31)
E00876,3405,S100XSSZ,株式会社クラレ,2025-12-31,2026-03-25,有価証券報告書－第145期(2025/01/01－2025/12/31)
E00674,3950,S100XU2H,ザ・パック株式会社,2025-12-31,2026-03-25,有価証券報告書－第74期(2025/01/01－2025/12/31)
E00770,4045,S100XTI8,東亞合成株式会社,2025-12-31,2026-03-25,有価証券報告書－第113期(2025/01/01－2025/12/31)
E05413,3744,S100XTY8,サイオス株式会社,2025-12-31,2026-03-25,有価証券報告書－第29期(2025/01/01－2025/12/31)
E00932,4519,S100XTBJ,中外製薬株式会社,2025-12-31,2026-03-25,有価証券報告書－第115期(2025/01/01－2025/12/31)
E31954,6464,S100XTLM,株式会社ツバキ・ナカシマ,2025-12-31,2026-03-25,有価証券報告書－第20期(2025/01/01－2025/12/31)
E01563,6310,S100XTT5,井関農機株式会社,2025-12-31,2026-03-25,有価証券報告書－第102期(2025/01/01－2025/12/31)
E02932,2693,S100XSLT,ＹＫＴ株式会社,2025-12-31,2026-03-25,有価証券報告書－第49期(2025/01/01－2025/12/31)
E05206,4293,S100XT7F,株式会社セプテーニ・ホールディングス,2025-12-31,2026-03-25,有価証券報告書－第35期(2025/01/01－2025/12/31)
E35827,4053,S100XTX9,株式会社Ｓｕｎ　Ａｓｔｅｒｉｓｋ,2025-12-31,2026-03-25,有価証券報告書－第13期(2025/01/01－2025/12/31)
E02396,7963,S100XTH9,興研株式会社,2025-12-31,2026-03-25,有価証券報告書－第63期(2025/01/01－2025/12/31)
E01988,6929,S100XTCV,日本セラミック株式会社,2025-12-31,2026-03-25,有価証券報告書－第51期(2025/01/01－2025/12/31)
E30930,7814,S100XTTY,株式会社日本創発グループ,2025-12-31,2026-03-25,有価証券報告書－第11期(2025/01/01－2025/12/31)
E00393,2501,S100XTM0,サッポロホールディングス株式会社,2025-12-31,2026-03-25,有価証券報告書－第102期(2025/01/01－2025/12/31)
E01675,6276,S100XTP6,シリウスビジョン株式会社,2025-12-31,2026-03-25,有価証券報告書－第47期(2025/01/01－2025/12/31)
E01085,5101,S100XSMJ,横浜ゴム株式会社,2025-12-31,2026-03-25,有価証券報告書－第150期(2025/01/01－2025/12/31)
E02979,3355,S100XTG9,クリヤマホールディングス株式会社,2025-12-31,2026-03-25,有価証券報告書－第86期(2025/01/01－2025/12/31)
E05198,4284,S100XRPQ,株式会社　ソルクシーズ,2025-12-31,2026-03-25,有価証券報告書－第46期(2025/01/01－2025/12/31)
E34522,2970,S100XTGG,ＧＬＣ　ＧＲＯＵＰ株式会社,2025-12-31,2026-03-25,有価証券報告書－第18期(2025/01/01－2025/12/31)
E02274,7751,S100XTLJ,キヤノン株式会社,2025-12-31,2026-03-25,有価証券報告書－第125期(2025/01/01－2025/12/31)
E01654,6465,S100XSOT,ホシザキ株式会社,2025-12-31,2026-03-25,有価証券報告書－第80期(2025/01/01－2025/12/31)
E35908,7358,S100XTK0,株式会社ポピンズ,2025-12-31,2026-03-25,有価証券報告書－第10期(2025/01/01－2025/12/31)
E32796,6540,S100XTA7,株式会社船場,2025-12-31,2026-03-25,有価証券報告書－第65期(2025/01/01－2025/12/31)
E01995,6915,S100XT6S,千代田インテグレ株式会社,2025-12-31,2026-03-25,有価証券報告書－第70期(2025/01/01－2025/12/31)
E36706,9147,S100XTG8,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス株式会社,2025-12-31,2026-03-25,有価証券報告書－第4期(2025/01/01－2025/12/31)
E00337,2266,S100XSYQ,六甲バター株式会社,2025-12-31,2026-03-25,有価証券報告書－第102期(2025/01/01－2025/12/31)
E04846,9702,S100XU2G,株式会社アイ・エス・ビー,2025-12-31,2026-03-26,有価証券報告書－第56期(2025/01/01－2025/12/31)
E02116,6635,S100XUDS,株式会社大日光・エンジニアリング,2025-12-31,2026-03-26,有価証券報告書－第47期(2025/01/01－2025/12/31)
E04903,9621,S100XUDU,株式会社建設技術研究所,2025-12-31,2026-03-26,有価証券報告書－第63期(2025/01/01－2025/12/31)
E02365,7992,S100XUCR,セーラー万年筆株式会社,2025-12-31,2026-03-26,有価証券報告書－第113期(2025/01/01－2025/12/31)
E01090,5105,S100XTYE,ＴＯＹＯ　ＴＩＲＥ株式会社,2025-12-31,2026-03-26,有価証券報告書－第110期(2025/01/01－2025/12/31)
E31625,3138,S100XUDW,株式会社富士山マガジンサービス,2025-12-31,2026-03-26,有価証券報告書－第24期(2025/01/01－2025/12/31)
E02103,3436,S100XRR5,株式会社ＳＵＭＣＯ,2025-12-31,2026-03-26,有価証券報告書－第27期(2025/01/01－2025/12/31)
E04256,9173,S100XTPA,東海汽船株式会社,2025-12-31,2026-03-26,有価証券報告書－第201期(2025/01/01－2025/12/31)
E00668,3947,S100XT1X,ダイナパック株式会社,2025-12-31,2026-03-26,有価証券報告書－第64期(2025/01/01－2025/12/31)
E01205,5216,S100XU8N,株式会社倉元製作所,2025-12-31,2026-03-26,有価証券報告書－第51期(2025/01/01－2025/12/31)
E00991,4912,S100XU1E,ライオン株式会社,2025-12-31,2026-03-26,有価証券報告書－第165期(2025/01/01－2025/12/31)
E01961,6459,S100XU5A,大和冷機工業株式会社,2025-12-31,2026-03-26,有価証券報告書－第65期(2025/01/01－2025/12/31)
E00524,3001,S100XTK8,片倉工業株式会社,2025-12-31,2026-03-26,有価証券報告書－第117期(2025/01/01－2025/12/31)
E05512,7833,S100XT95,株式会社アイフィスジャパン,2025-12-31,2026-03-26,有価証券報告書－第31期(2025/01/01－2025/12/31)
E33025,6694,S100XTUG,株式会社ズーム,2025-12-31,2026-03-26,有価証券報告書－第43期(2025/01/01－2025/12/31)
E01061,4235,S100XU4V,ウルトラファブリックス・ホールディングス株式会社,2025-12-31,2026-03-26,有価証券報告書－第61期(2025/01/01－2025/12/31)
E04039,8946,S100XUGB,株式会社ＡＳＩＡＮ　ＳＴＡＲ,2025-12-31,2026-03-26,有価証券報告書－第47期(2025/01/01－2025/12/31)
E30929,6099,S100XU87,株式会社エラン,2025-12-31,2026-03-26,有価証券報告書－第32期(2025/01/01－2025/12/31)
E01725,6269,S100XU6C,三井海洋開発株式会社,2025-12-31,2026-03-26,有価証券報告書－第40期(2025/01/01－2025/12/31)
E23829,6630,S100XSSJ,ヤーマン株式会社,2025-12-31,2026-03-26,有価証券報告書－第52期(2025/05/01－2025/12/31)
E38926,6223,S100XTV5,株式会社　西部技研,2025-12-31,2026-03-26,有価証券報告書－第61期(2025/01/01－2025/12/31)
E02978,3350,S100XTWY,株式会社メタプラネット,2025-12-31,2026-03-26,有価証券報告書－第27期(2025/01/01－2025/12/31)
E04999,4704,S100XUHN,トレンドマイクロ株式会社,2025-12-31,2026-03-26,有価証券報告書－第37期(2025/01/01－2025/12/31)
E02797,7425,S100XT3I,初穂商事株式会社,2025-12-31,2026-03-26,有価証券報告書－第68期(2025/01/01－2025/12/31)
E31946,4595,S100XTF0,株式会社ミズホメディー,2025-12-31,2026-03-26,有価証券報告書－第49期(2025/01/01－2025/12/31)
E01190,5214,S100XU17,日本電気硝子株式会社,2025-12-31,2026-03-26,有価証券報告書－第107期(2025/01/01－2025/12/31)
E00378,2216,S100XTWS,カンロ株式会社,2025-12-31,2026-03-26,有価証券報告書－第76期(2025/01/01－2025/12/31)
E37156,6524,S100XT3K,湖北工業株式会社,2025-12-31,2026-03-26,有価証券報告書－第67期(2025/01/01－2025/12/31)
E01533,6302,S100XT1R,住友重機械工業株式会社,2025-12-31,2026-03-26,有価証券報告書－第130期(2025/01/01－2025/12/31)
E30898,3196,S100XU8Z,株式会社ホットランドホールディングス,2025-12-31,2026-03-26,有価証券報告書－第35期(2025/01/01－2025/12/31)
E05182,4848,S100XTTU,株式会社フルキャストホールディングス,2025-12-31,2026-03-26,有価証券報告書－第33期(2025/01/01－2025/12/31)
E02466,7846,S100XU5I,株式会社パイロットコーポレーション,2025-12-31,2026-03-26,有価証券報告書－第24期(2025/01/01－2025/12/31)
E04795,9768,S100XTWL,いであ株式会社,2025-12-31,2026-03-26,有価証券報告書－第58期(2025/01/01－2025/12/31)
E26032,6054,S100XSWS,株式会社リブセンス,2025-12-31,2026-03-26,有価証券報告書－第20期(2025/01/01－2025/12/31)
E05149,2491,S100XU5J,バリューコマース株式会社,2025-12-31,2026-03-26,有価証券報告書－第30期(2025/01/01－2025/12/31)
E01591,6376,S100XU3R,日機装株式会社,2025-12-31,2026-03-26,有価証券報告書－第85期(2025/01/01－2025/12/31)
E00556,3204,S100XTN7,株式会社トーア紡コーポレーション,2025-12-31,2026-03-26,有価証券報告書－第24期(2025/01/01－2025/12/31)
E21183,4578,S100XUA7,大塚ホールディングス株式会社,2025-12-31,2026-03-26,有価証券報告書－第18期(2025/01/01－2025/12/31)
E00351,2009,S100XTAP,鳥越製粉株式会社,2025-12-31,2026-03-26,有価証券報告書－第91期(2025/01/01－2025/12/31)
E01421,5950,S100XS9S,日本パワーファスニング株式会社,2025-12-31,2026-03-26,有価証券報告書－第63期(2025/01/01－2025/12/31)
E02308,7740,S100XUB4,株式会社タムロン,2025-12-31,2026-03-26,有価証券報告書－第79期(2025/01/01－2025/12/31)
E00222,1994,S100XUAO,高橋カーテンウォール工業株式会社,2025-12-31,2026-03-26,有価証券報告書－第61期(2025/01/01－2025/12/31)
E03327,7625,S100XTRA,株式会社グローバルダイニング,2025-12-31,2026-03-26,有価証券報告書－第53期(2025/01/01－2025/12/31)
E04693,9656,S100XSM3,グリーンランドリゾート株式会社,2025-12-31,2026-03-26,有価証券報告書－第47期(2025/01/01－2025/12/31)
E05099,4768,S100XU0X,株式会社　大塚商会,2025-12-31,2026-03-26,有価証券報告書－第65期(2025/01/01－2025/12/31)
E36372,4180,S100XTNG,Ａｐｐｉｅｒ　Ｇｒｏｕｐ株式会社,2025-12-31,2026-03-26,有価証券報告書－第8期(2025/01/01－2025/12/31)
E01760,6653,S100XU9B,株式会社正興電機製作所,2025-12-31,2026-03-26,有価証券報告書－第122期(2025/01/01－2025/12/31)
E05625,2124,S100XU6Z,株式会社ジェイエイシーリクルートメント,2025-12-31,2026-03-26,有価証券報告書－第39期(2025/01/01－2025/12/31)
E32815,3968,S100XTVB,セグエグループ株式会社,2025-12-31,2026-03-26,有価証券報告書－第12期(2025/01/01－2025/12/31)
E30398,3683,S100XU98,株式会社サイバーリンクス,2025-12-31,2026-03-26,有価証券報告書－第62期(2025/01/01－2025/12/31)
E03478,3053,S100XULF,株式会社ペッパーフードサービス,2025-12-31,2026-03-26,有価証券報告書－第41期(2025/01/01－2025/12/31)
E01998,6914,S100XU36,オプテックスグループ株式会社,2025-12-31,2026-03-26,有価証券報告書－第47期(2025/01/01－2025/12/31)
E30998,6029,S100XU1F,アトラグループ株式会社,2025-12-31,2026-03-26,有価証券報告書－第21期(2025/01/01－2025/12/31)
E25870,3276,S100XTQS,株式会社ＪＰＭＣ,2025-12-31,2026-03-26,有価証券報告書－第24期(2025/01/01－2025/12/31)
E25867,3656,S100XU7P,ＫＬａｂ株式会社,2025-12-31,2026-03-26,有価証券報告書－第26期(2025/01/01－2025/12/31)
E04760,4324,S100XS0O,株式会社電通グループ,2025-12-31,2026-03-26,有価証券報告書－第177期(2025/01/01－2025/12/31)
E05308,2330,S100XTKS,株式会社フォーサイド,2025-12-31,2026-03-26,有価証券報告書－第26期(2025/01/01－2025/12/31)
E35164,4481,S100XUKI,ベース株式会社,2025-12-31,2026-03-26,有価証券報告書－第29期(2025/01/01－2025/12/31)
E01944,6592,S100XUAX,マブチモーター株式会社,2025-12-31,2026-03-26,有価証券報告書－第85期(2025/01/01－2025/12/31)
E36498,7347,S100XQHE,株式会社マーキュリアホールディングス,2025-12-31,2026-03-26,有価証券報告書－第5期(2025/01/01－2025/12/31)
E01162,5301,S100XU85,東海カーボン株式会社,2025-12-31,2026-03-26,有価証券報告書－第164期(2025/01/01－2025/12/31)
E00408,2573,S100XRTE,北海道コカ・コーラボトリング株式会社,2025-12-31,2026-03-26,有価証券報告書－第64期(2025/01/01－2025/12/31)
E30133,4245,S100XU1D,株式会社ダイキアクシス,2025-12-31,2026-03-26,有価証券報告書－第21期(2025/01/01－2025/12/31)
E27066,6071,S100XUID,株式会社ＩＢＪ,2025-12-31,2026-03-26,有価証券報告書－第20期(2025/01/01－2025/12/31)
E31042,3445,S100XUA2,株式会社ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,2025-12-31,2026-03-26,有価証券報告書－第16期(2025/01/01－2025/12/31)
E00544,3105,S100XT05,日清紡ホールディングス株式会社,2025-12-31,2026-03-26,有価証券報告書－第183期(2025/01/01－2025/12/31)
E35931,7354,S100XUHI,株式会社ダイレクトマーケティングミックス,2025-12-31,2026-03-26,有価証券報告書－第9期(2025/01/01－2025/12/31)
